name,addr,phone,x,y,NAVER_addr
달인안마원,제주특별자치도 제주시 오복1길 24-7 (이도이동),064-900-5578,126.5336575,33.4975918,제주특별자치도 제주시 오복1길 24-7
한국보건안마센터,"광주광역시 동구 의재로 13-5, 1층 (학동)",,126.9290904,35.1333621,광주광역시 동구 의재로 13-5
텐안마시술소,서울특별시 송파구 석촌호수로 220 (석촌동),02-412-9945,127.1013712,37.5069903,서울특별시 송파구 석촌호수로 220
논산썬안마시술소,충청남도 논산시 중앙로410번길 7-9 (취암동),041-735-8573,127.0882554,36.2015654,충청남도 논산시 중앙로410번길 7-9
구암보건안마센터,"광주광역시 동구 의재로96번길 26-1, 1층 (소태동)",,126.9391576,35.1303694,광주광역시 동구 의재로96번길 26-1
캔디안마시술소,"경기도 성남시 분당구 성남대로 345, 지1층 (정자동, 정자역프라자 )",713-0217,127.1077021,37.3669303,경기도 성남시 분당구 성남대로 345 정자역프라자
미안마시술소,"경기도 남양주시 경춘로 1260, 하나프라자 209~211호 (평내동)",031-511-6969,127.2348242,37.6466749,경기도 남양주시 경춘로 1260 하나프라자
유니안마시술소,"경기도 수원시 팔달구 효원로219번길 48 (인계동,영지빌딩4층)",031-223-6545,127.0269826,37.2654381,경기도 수원시 팔달구 효원로219번길 48
뉴 플러스안마시술소,울산광역시 동구 방어진순환도로 594 (화정동),052-251-3354,129.4274467,35.4946772,울산광역시 동구 방어진순환도로 594 현대빌딩
최재춘엄지로지압안마원,"경기도 화성시 병점중앙로 87, 태안병점 브이타운 1층 (병점동)",031-232-9924,127.0418913,37.2063024,경기도 화성시 병점중앙로 87 태안병점 브이타운
오뚜기안마시술소,"대전광역시 유성구 계룡로141번길 29-5, 2층 (봉명동)",864-5454,127.3459201,36.3538275,대전광역시 유성구 계룡로141번길 29-5
안마코리아,강원도 강릉시 옥천로62번길 24 (교동),0336445511,128.8998855,37.7616477,강원도 강릉시 옥천로62번길 24
탑지압테라피안마원,"부산광역시 수영구 남천서로 4, 3층 (남천동)",051-623-1120,129.1080316,35.1425922,부산광역시 수영구 남천서로 4
강화안마원,"인천광역시 강화군 강화읍 중앙로 43, 202호",,126.4904043,37.7397958,인천광역시 강화군 강화읍 중앙로 43 강화여객자동차터미널
스타안마시술소,경기도 동두천시 큰시장로 37 (생연동),031-866-9594,127.0535155,37.9002867,경기도 동두천시 큰시장로 37 평화상가
송건강안마원,"충청남도 계룡시 금암로 139, 201호 (금암동)",,127.2566903,36.2751914,충청남도 계룡시 금암로 139
피로타파 안마원,"경기도 수원시 팔달구 인계로124번길 27, 4층 (인계동, 동림빌딩)",031-236-0022,127.0310128,37.2662490,경기도 수원시 팔달구 인계로124번길 27-7
약손보건안마원,전라북도 남원시 금동로 15-6 (금동),,127.3725762,35.4001123,전라북도 남원시 금동로 15-6
명성지압안마원,"경기도 수원시 팔달구 화양로5번길 1, 401호 (화서동)",031-241-7482,126.9988752,37.2790608,경기도 수원시 팔달구 화양로5번길 1 정재빌딩
아중,전라북도 전주시 덕진구 아중4길 10-8 (우아동2가),063-245-2267,127.1739340,35.8312278,전라북도 전주시 덕진구 아중4길 10-8
이조은안마원,"서울특별시 은평구 통일로67길 11, 201호 (대조동, 해오름시티)",02-354-8575,126.9281646,37.6106276,서울특별시 은평구 통일로67길 11 해오름시티
골드안마시술소,"서울특별시 강남구 강남대로62길 16 (역삼동, 1층~4층)",553-5333,127.0328806,37.4903755,서울특별시 강남구 강남대로62길 16
국가대표안마원,"인천광역시 동구 솔빛로91번길 2-1, 4층 (송림동)",032-772-8575,126.6437762,37.4761788,인천광역시 동구 솔빛로91번길 2-1
광명시술원,"강원도 춘천시 약사고개길 13, 제일백화점 1층 8,9호 (죽림동)",,127.7260501,37.8774969,강원도 춘천시 약사고개길 13 제일백화점
금호지압안마원,"서울특별시 성동구 장터길 27, 2층 (금호동3가)",02-2272-8770,127.0188994,37.5484295,서울특별시 성동구 장터길 27
우리케어 안마원,경기도 동두천시 동두천로 340-17 (생연동),,127.0568873,37.9125674,경기도 동두천시 동두천로 340-17 우리케어안마원
명덕건강안마원,"대구광역시 중구 명덕로 179, 2층 (남산동)",053-212-9933,128.5897681,35.8571605,대구광역시 중구 명덕로 179
척추바른안마원,"충청남도 천안시 서북구 불당22대로 86, 마블러스에스타워 3층 309호 (불당동)",041-523-1275,127.1081509,36.8154373,충청남도 천안시 서북구 불당22대로 86 마블러스에스타워
가자안마원,"경상북도 경주시 북정로 61, 1층 (성동동)",054-776-7975,129.2153080,35.8463733,경상북도 경주시 북정로 61
홀릭안마시술소,경기도 수원시 영통구 덕영대로 1535 (영통동),031-202-4547,127.0588395,37.2462898,경기도 수원시 영통구 덕영대로 1535 현대프라자
약손안마지압원,경상북도 울진군 울진읍 울진중앙로 208,,129.4011756,37.0000927,경상북도 울진군 울진읍 울진중앙로 208
진실안마원,"경기도 안산시 상록구 본삼로 17, 202호 (본오동)",,126.8619140,37.3012194,경기도 안산시 상록구 본삼로 17
텐프로안마시술소,"경기도 하남시 하남대로 767, 지송빌딩 4,5층 (신장동)",031-791-1679,127.2116482,37.5391215,경기도 하남시 하남대로 767 지송빌딩
센트럴안마시술소,"경기도 안양시 동안구 인덕원로30번길 69 (관양동, 1,2,3층)",031-424-8808,126.9761275,37.3997197,경기도 안양시 동안구 인덕원로30번길 69
렉시안마시술소,"경기도 군포시 산본로323번길 16-6, 6층 6001,6003호 (산본동)",031-391-7022,126.9323776,37.3592532,경기도 군포시 산본로323번길 16-6 신명타워
슈퍼맨안마시술소,"경기도 안양시 만안구 만안로 210, 6,7층 (안양동)",464-6325,126.9240571,37.3996444,경기도 안양시 만안구 만안로 210
다산지압안마원,"경기도 남양주시 경춘로 380, 대진빌딩 2층 (다산동)",031-555-0875,127.1566261,37.6052533,경기도 남양주시 경춘로 380 대진빌딩
명지압안마원,"서울특별시 광진구 자양로5길 8, 1동 201호 (자양동, 태솔타운)",453-7418,127.0849065,37.5320841,서울특별시 광진구 자양로5길 8 태솔타운
케이지압센터,"서울특별시 강남구 학동로42길 73, 2층 (논현동)",549-1478,127.0377899,37.5109809,서울특별시 강남구 학동로42길 73
신안마원,"대전광역시 중구 동서대로 1326, 2층 (용두동)",042-719-7576,127.4066102,36.3288269,대전광역시 중구 동서대로 1326
신데렐라안마시술소,"경기도 의정부시 둔야로17번길 32, 5,6층 (의정부동, 삼승빌딩)",877-1960,127.0380722,37.7376280,경기도 의정부시 둔야로17번길 32 삼승빌
플러스 안마시술소,서울특별시 강남구 논현로 560 (역삼동),3448-0522,127.0348725,37.5059693,서울특별시 강남구 논현로 560
조은지압안마원,"서울특별시 노원구 동일로180길 37, 공릉상가 2층 201호 (공릉동)",070-7717-7575,127.0762635,37.6226954,서울특별시 노원구 동일로180길 37 공릉상가
모란약손안마원,"경기도 성남시 중원구 광명로 20-1, 3층 (성남동)",031-753-1116,127.1314766,37.4331055,경기도 성남시 중원구 광명로 20-1
어머니약손안마원,"서울특별시 강남구 삼성로 212, 202호 (대치동, 은마아파트상가)",568-7582,127.0650701,37.4977415,서울특별시 강남구 삼성로 212 은마아파트
느낌안마시술소,경기도 수원시 영통구 청명남로34번길 3 (영통동),031-205-8597,127.0759591,37.2527726,경기도 수원시 영통구 청명남로34번길 3 플래티넘빌딩
다온안마원,"경기도 안산시 상록구 중보로 55, 삼성프라자 109호 (이동)",031-439-1913,126.8526312,37.3079672,경기도 안산시 상록구 중보로 55 삼성프라자
동인안마원,"경기도 광주시 목동길46번길 28, 동인요양원 지1층 (목동)",031-797-5501,127.1949129,37.3825389,경기도 광주시 목동길46번길 28 동인요양원
건강회생안마원,"전라북도 군산시 나운로 4, 군산현대코아백화점 213,214호 (문화동)",063-443-1331,126.7053828,35.9701423,전라북도 군산시 나운로 4 군산현대코아백화점
맥안마원,"경기도 부천시 상동로 90, 메가플러스 2층 214호 (상동)",032-511-7548,126.7537185,37.5051724,경기도 부천시 상동로 90 메가플러스
포도나무안마원,"전라북도 전주시 완산구 장승배기로 145, 상가동 1층 15호 (삼천동1가, 광진궁전아파트)",063-237-3855,127.1287541,35.7954663,전라북도 전주시 완산구 장승배기로 145 광진궁전아파트
젤리안마시술소,"충청북도 청주시 흥덕구 풍년로 185, 3층 (가경동, 파라지오)",043-234-9292,127.4310235,36.6285585,충청북도 청주시 흥덕구 풍년로 185 파라지오
샴페인안마시술소,대전광역시 유성구 계룡로141번길 13-9 (봉명동),042-825-6003,127.3456611,36.3531888,대전광역시 유성구 계룡로141번길 13-9 센스안마
몽 안마시술소,"인천광역시 계양구 도두리로 21 (계산동,(8층))",032-545-8577,126.7367246,37.5341884,인천광역시 계양구 도두리로 21 이-프라자
석남약손안마원,"인천광역시 서구 가정로 301, 2층 (석남동)",032-577-7582,126.6723681,37.5117140,인천광역시 서구 가정로 301
국가대표안마지압원,"광주광역시 동구 필문대로 212, 1층 (지산동)",062-522-8575,126.9305327,35.1520664,광주광역시 동구 필문대로 212
참사랑마사지안마원,"대전광역시 중구 유천로102번길 10, 1층 (유천동)",,127.3969817,36.3216671,대전광역시 중구 유천로102번길 10
따뜻한 손 안마원,경기도 양평군 양평읍 남북로 9,,127.5003699,37.4837392,경기도 양평군 양평읍 남북로 9
궁안마시술소,인천광역시 서구 탁옥로 31 (심곡동),032-568-8575,126.6731419,37.5442042,인천광역시 서구 탁옥로 31 태영프라자
가나약손119안마원,"부산광역시 해운대구 중동1로 38, 3층 (중동)",731-7578,129.1631548,35.1621831,부산광역시 해운대구 중동1로 38
활력안마원,"강원도 춘천시 공지로 226, 3층 (효자동)",033-261-9675,127.7387443,37.8633265,강원도 춘천시 공지로 226
가자힐링안마원,"전라남도 순천시 해룡면 기적의도서관길 90, 상가동 1층 34호 (부영3차아파트)",061-906-3896,127.5318808,34.9469756,전라남도 순천시 해룡면 기적의도서관길 90 부영3차아파트
양평헬스케어안마원,경기도 양평군 지평면 지평로 398,773-7687,127.6369162,37.4753616,경기도 양평군 지평면 지평로 398
무병장수안마원,"경상남도 함안군 가야읍 가야10길 13, 7호 (전원아파트)",055-582-7006,128.4093731,35.2773623,경상남도 함안군 가야읍 가야10길 13 전원아파트
이준지압원,전라남도 진도군 임회면 광전길 115,061-543-5486,126.2290778,34.4318935,전라남도 진도군 임회면 광전길 115
드림안마시술소,"서울특별시 강남구 역삼로1길 8, 4층,5층 (역삼동, 평익빌딩)",02-501-1194,127.0309535,37.4939538,서울특별시 강남구 역삼로1길 8 평익빌딩
푸른안마치유센타,전라남도 영암군 영암읍 천황사로 53,471-0770,126.7066880,34.7924042,전라남도 영암군 영암읍 천황사로 53
시흥효자약손안마원,"경기도 시흥시 도일로 110-2, 503호 (거모동, 시흥빌딩)",031-494-4475,126.7840661,37.3403439,경기도 시흥시 도일로 110-2
참편안안마원,경상남도 진주시 의곡길 3 (평안동),,128.0824610,35.1976719,경상남도 진주시 의곡길 3
에이스안마시술소,서울특별시 중랑구 봉우재로33길 94 (상봉동),02-2209-6345,127.0903101,37.5957982,서울특별시 중랑구 봉우재로33길 94
써니안마시술소,"경기도 성남시 수정구 산성대로 237, 6,7층 (신흥동)",031-756-2543,127.1436059,37.4395964,경기도 성남시 수정구 산성대로 237
이레안마원,"전라남도 순천시 조례못등길 37, 2층 (조례동)",061-721-5858,127.5274752,34.9528371,전라남도 순천시 조례못등길 37 조은디지털포토
바른손안마원,"전라남도 순천시 중앙로 42 (장천동, 모닝글로리)",061-743-6709,127.4853723,34.9497599,전라남도 순천시 중앙로 42 모닝글로리
약손안마원,전라남도 순천시 이수로 280 (조례동),061-724-2272,127.5151629,34.9517835,전라남도 순천시 이수로 280 동양빌딩
클린안마원,"전라남도 무안군 무안읍 무안중앙로 13, 현대사진관 2층",,126.4774677,34.9886166,전라남도 무안군 무안읍 무안중앙로 13 현대사진관
신데렐라안마시술소,경상북도 구미시 산업로 324 (원평동),,128.3548031,36.1217730,경상북도 구미시 산업로 324
강남안마나라,"서울특별시 서초구 서초대로78길 44, 2층 (서초동, 나산스위트)",02-3473-8787,127.0284742,37.4938139,서울특별시 서초구 서초대로78길 44 서초나산스위트
남동구100세안마원,"인천광역시 남동구 호구포로810번길 44, 2층 202호 (구월동)",032-462-2669,126.7218527,37.4544278,인천광역시 남동구 호구포로810번길 44
펄안마시술소,전라북도 군산시 부곡3길 22 (나운동),461-1444,126.6905789,35.9608564,전라북도 군산시 부곡3길 22 파킹안마
부천약손지압안마원,"경기도 부천시 송내대로42번길 65 (송내동, , 지상1층)",032-654-8575,126.7569856,37.4871848,경기도 부천시 송내대로42번길 65
코리아보건안마원,"서울특별시 강서구 공항대로 186, 로뎀타워 208호 (마곡동)",02-2690-3382,126.8279956,37.5590997,서울특별시 강서구 공항대로 186 로뎀타워
에스안마시술소,전라북도 전주시 덕진구 아중2길 18-5 (우아동2가),246-6257,127.1733724,35.8296884,전라북도 전주시 덕진구 아중2길 18-5
