name,addr,phone,link,region,x,y,NAVER_addr
맑은손안마원,"서울시 마포구 양화로3길 37, 2층(합정동 386-39)",02-336-8753,http://www.anmawon.com/FindShop/Detail?shopId=02-0153,서울,126.9112176,37.5505639,서울특별시 마포구 양화로3길 37
메디칼지압안마원,서울특별시 구로구 구로동로26길 8(구로동 731-1),02-855-7576,http://www.anmawon.com/FindShop/Detail?shopId=02-0011,서울,126.8847379,37.4902569,서울특별시 구로구 구로동로26길 8 기산빅프라자
명인지압안마원,서울특별시 서초구 서초대로 306(서초동) 201호,"010-9351-7575, 02-522-9555",http://www.anmawon.com/FindShop/Detail?shopId=02-0080,서울,127.0151597,37.4938614,서울특별시 서초구 서초대로 306 서초1동우편취급소
명지압안마원,"서울특별시 광진구 자양로5길 8(자양동, 태솔타운) 201호",02-453-7418,http://www.anmawon.com/FindShop/Detail?shopId=02-0009,서울,127.0849065,37.5320841,서울특별시 광진구 자양로5길 8 태솔타운
몸사랑지압안마원(마포),서울특별시 마포구 서강로 104(신수동 66-4) 2층,02-332-2809,http://www.anmawon.com/FindShop/Detail?shopId=02-0081,서울,126.93336,37.5522305,서울특별시 마포구 서강로 104
무병장수안마원,서울특별시 동대문구 왕산로33길 21 (제기동) 2층,02-969-1475,http://www.anmawon.com/FindShop/Detail?shopId=02-0083,서울,127.0417184,37.5802671,서울특별시 동대문구 왕산로33길 21
밀알안마원,서울특별시 마포구 월드컵북로 184 (성산동) 2층,010-5553-7503,http://www.anmawon.com/FindShop/Detail?shopId=02-0085,서울,126.9083867,37.5681393,서울특별시 마포구 월드컵북로 184
바른손길안마원,서울특별시 관악구 관악로15길 6 (봉천동) 4층,02-878-1275,http://www.anmawon.com/FindShop/Detail?shopId=02-0141,서울,126.9520784,37.4804114,서울특별시 관악구 관악로15길 6
바른척추안마원,서울특별시 강서구 공항대로 227 (마곡동) 마곡센트럴타워 1차 406호,02-3664-7572,http://www.anmawon.com/FindShop/Detail?shopId=02-0174,서울,126.8326863,37.5596003,서울특별시 강서구 공항대로 227 마곡센트럴타워Ⅰ
박덕화안마원,서울특별시 강북구 도봉로 325(수유동),02-905-9993,http://www.anmawon.com/FindShop/Detail?shopId=02-0180,서울,127.0243657,37.637326,서울특별시 강북구 도봉로 325 수성타워
발산안마원,서울특별시 강서구 강서로 349(내발산동 654-4) 1층,02-2661-1375,http://www.anmawon.com/FindShop/Detail?shopId=02-0003,서울,126.8374016,37.5568905,서울특별시 강서구 강서로 349
백지압안마원,서울특별시 노원구 동일로 1343 (상계동),02-932-6700,http://www.anmawon.com/FindShop/Detail?shopId=02-0181,서울,127.0620148,37.6484977,서울특별시 노원구 동일로 1343 동일프라자빌딩
보라매맥진안마원,서울동작구 대방동1길 15-1하이빌,02-832-7575,http://www.anmawon.com/FindShop/Detail?shopId=02-0187,서울,126.9259212,37.5002109,서울특별시 동작구 대방동1길 15-1 하이빌
보라매지압안마원,서울특별시 관악구 봉천로 223-1 (봉천동 972-21) 2층,"010-3341-3145, 02-875-2789",http://www.anmawon.com/FindShop/Detail?shopId=02-0087,서울,126.9266734,37.4900101,서울특별시 관악구 봉천로 223-1
북창지압안마원,서울특별시 중구 남대문로1길 26-3 (북창동 71-4) 효림빌딩 3층,02-755-7113,http://www.anmawon.com/FindShop/Detail?shopId=02-0088,서울,126.9776247,37.562357,서울특별시 중구 남대문로1길 26-3
새아침안마원,서울특별시 양천구 신월로 309-1 (신정동 976-6)976-6,"010-5284-9999, 02-2695-6666",http://www.anmawon.com/FindShop/Detail?shopId=02-0037,서울,126.8553185,37.5218121,서울특별시 양천구 신월로 309-1
새힘힐링안마원,서울특별시 광진구 능동로39길 9 (중곡동 648-20) 201호,02-452-0691,http://www.anmawon.com/FindShop/Detail?shopId=02-0164,서울,127.079564,37.5584367,서울특별시 광진구 능동로39길 9
서울건강안마원,서울특별시 동작구 여의대방로 134-1 (대방동) 봉림빌딩 303호,02-825-9988,http://www.anmawon.com/FindShop/Detail?shopId=02-0022,서울,126.9207254,37.4990402,서울특별시 동작구 여의대방로 134-1
서울보건안마센터,"서울특별시 영등포구 당산로 214 (당산동5가, 당산 삼성 래미안) 상가동 지층09호",02-2069-1114,http://www.anmawon.com/FindShop/Detail?shopId=02-0050,서울,126.9031452,37.5322866,서울특별시 영등포구 당산로 214 당산 삼성 래미안
서울보건안마원,서울특별시 강남구 개포로 510(개포동 186-16) 401호,02-576-7573,http://www.anmawon.com/FindShop/Detail?shopId=02-0154,서울,127.0683608,37.4892964,서울특별시 강남구 개포로 510 현대빌딩
서울보건안마원,"서울시 양천구 목동로 177, 정동빌딩 402호",02-2694-1114,http://www.anmawon.com/FindShop/Detail?shopId=02-0156,서울,126.8645119,37.5243084,서울특별시 양천구 목동로 177 정동프라자
성심건강지압안마원,서울특별시 도봉구 노해로 341 (창동 338) 신원리베르텔 314호,02-905-9663,http://www.anmawon.com/FindShop/Detail?shopId=02-0090,서울,127.0459347,37.6514553,서울특별시 도봉구 노해로 341 신원리베르텔
손박사지압교정안마원,"서울 영등포구 신길동833 (여의대방로 197), 2층",02-822-4441,http://www.anmawon.com/FindShop/Detail?shopId=02-0150,서울,126.9218142,37.5045449,서울특별시 영등포구 여의대방로 197
승록안마원,서울시 영등포구 도영로 80 (도림동 819) 대우미래사랑 101동 207호,02-845-7775,http://www.anmawon.com/FindShop/Detail?shopId=02-0093,서울,126.9004813,37.511514,서울특별시 영등포구 도영로 80 대우미래사랑
승록안마원(중곡),서울시 광진구 중곡동29-80,02-461-7078,http://www.anmawon.com/FindShop/Detail?shopId=02-0010,서울,127.0854566,37.567611,서울특별시 광진구 능동로 436
승록자극요법안마원,"서울특별시 성동구 금호산9가길 34 (금호동3가, 금화아트빌)",02-2238-9087,http://www.anmawon.com/FindShop/Detail?shopId=02-0094,서울,127.0188274,37.5518601,서울특별시 성동구 금호산9가길 34 금화아트빌
신동만안마원,서울특별시 동대문구 경동시장로 11 (제기동) 2층,02-960-7844,http://www.anmawon.com/FindShop/Detail?shopId=02-0177,서울,127.0405989,37.5799091,서울특별시 동대문구 경동시장로 11
신의한손안마원,서울시 은평구 대조동 188-1 2층,02-356-7445,http://www.anmawon.com/FindShop/Detail?shopId=02-0145,서울,126.9242678,37.6157078,서울특별시 은평구 통일로 803-1 서부빌딩
실로암장애인근로사업장,서울 관악구 봉천동931-14,02-888-0729,http://www.anmawon.com/FindShop/Detail?shopId=02-0096,서울,126.9412408,37.4830741,서울특별시 관악구 남부순환로 1717 실로암시각장애인복지관
심광안마원,서울특별시 도봉구 노해로60길 26 (쌍문동),02-900-5173,http://www.anmawon.com/FindShop/Detail?shopId=02-0097,서울,127.0344053,37.6502257,서울특별시 도봉구 노해로60길 26
아바통증완화클리닉안마원,서울특별시 서초구 서초중앙로 107 (서초동 1575-9) 502호,010-8732-4949,http://www.anmawon.com/FindShop/Detail?shopId=02-0098,서울,127.0137966,37.4914591,서울특별시 서초구 서초중앙로 107 삼화빌딩
약손119안마원(서대문),서울특별시 서대문구 신촌역로 4 (대현동101-22) 2층,02-332-4300,http://www.anmawon.com/FindShop/Detail?shopId=02-0027,서울,126.9431302,37.5571133,서울특별시 서대문구 신촌역로 4
약손365안마원(목동),서울특별시 양천구 목동중앙북로7길 13 (목동 609-17) 3층,02-2655-2200,http://www.anmawon.com/FindShop/Detail?shopId=02-0099,서울,126.8672854,37.5487456,서울특별시 양천구 목동중앙북로7길 13 남강빌딩
약손경락안마원,서울특별시 서대문구 세무서길 84 (홍제동 268-6),02-394-6969,http://www.anmawon.com/FindShop/Detail?shopId=02-0100,서울,126.9471555,37.5914047,서울특별시 서대문구 세무서길 84
약손헬스케어(개봉동),서울특별시 구로구 개봉로6길 8 (개봉동) 201호,02-2685-2065,http://www.anmawon.com/FindShop/Detail?shopId=02-0101,서울,126.8569696,37.4867895,서울특별시 구로구 개봉로6길 8
약손CARE안마원,서울특별시 성북구 삼양로12길 7 (길음동) 지하1층,02-985-7572,http://www.anmawon.com/FindShop/Detail?shopId=02-0102,서울,127.0231023,37.6101131,서울특별시 성북구 삼양로12길 7
약수안마원,"서울특별시 중구 동호로10길 30 (신당동, 약수하이츠) 상가동 305호",02-2233-3040,http://www.anmawon.com/FindShop/Detail?shopId=02-0103,서울,127.0147458,37.5548919,서울특별시 중구 동호로10길 30 약수하이츠
어머니약손안마원,"서울특별시 강남구 삼성로 212 (대치동, 은마아파트) 202호",02-2057-7582,http://www.anmawon.com/FindShop/Detail?shopId=02-0104,서울,127.0650701,37.4977415,서울특별시 강남구 삼성로 212 은마아파트
엄지지압안마원,서울특별시 중랑구 면목로85길 8 (상봉동 108-36) 성우빌딩 2층,02-496-9703,http://www.anmawon.com/FindShop/Detail?shopId=02-0152,서울,127.0857637,37.5933418,서울특별시 중랑구 면목로85길 8 성우빌딩
엔자임힐링마사지전통경락안마원,서울특별시 마포구 만리재옛길 8 (신공덕동) 2층,"02-719-2234, 010-3350-5440",http://www.anmawon.com/FindShop/Detail?shopId=02-0106,서울,126.9545537,37.5449628,서울특별시 마포구 만리재옛길 8
영광지압힐링센터안마원,서울특별시 서대문구 북아현로 26-10 (북아현동),"010-2480-1135, 02-393-4568",http://www.anmawon.com/FindShop/Detail?shopId=02-0108,서울,126.9569759,37.5598379,서울특별시 서대문구 북아현로 26-10
예침지압안마원,"서울특별시 강북구 노해로7가길 30-5 (수유동, 엘루체) 201호",02-983-0065,http://www.anmawon.com/FindShop/Detail?shopId=02-0052,서울,127.0203619,37.6372051,서울특별시 강북구 노해로7가길 30-5 엘루체
우리안마원,"서울특별시 종로구 사직로8길 42 (내수동, 광화문시대) 719호",02-725-3298,http://www.anmawon.com/FindShop/Detail?shopId=02-0041,서울,126.9731379,37.573774,서울특별시 종로구 사직로8길 42 광화문시대
윤앤안마원,"서울특별시 관악구 신림로 318 (신림동, 청암두산위브센티움) 609호",010-2788-0240,http://www.anmawon.com/FindShop/Detail?shopId=02-0069,서울,126.9302485,37.4825924,서울특별시 관악구 신림로 318 청암두산위브센티움
은평건강안마원,서울특별시 은평구 은평로13길 3-1 (응암동) 2층,02-358-9675,http://www.anmawon.com/FindShop/Detail?shopId=02-0142,서울,126.9255891,37.6016169,서울특별시 은평구 은평로13길 3-1
은혜지압안마원,서울특별시 강동구 양재대로116길 29 (길동 364-12) 2층,02-489-0489,http://www.anmawon.com/FindShop/Detail?shopId=02-0112,서울,127.1421587,37.5384482,서울특별시 강동구 양재대로116길 29 금영빌딩
이성호안마원,서울특별시 광진구 아차산로49길 34-4 (구의동 252-128),02-446-2895,http://www.anmawon.com/FindShop/Detail?shopId=02-0048,서울,127.0845886,37.5383364,서울특별시 광진구 아차산로49길 34-4
이아소안마원,서울특별시 금천구 금하로 734-1(시흥동),02-869-7776,http://www.anmawon.com/FindShop/Detail?shopId=02-0183,서울,126.9113145,37.4502935,서울특별시 금천구 금하로 734-1
이조은안마원,"서울특별시 은평구 통일로67길 11 (대조동 9-40, 해오름시티) 2층 201호",02-354-8575,http://www.anmawon.com/FindShop/Detail?shopId=02-0039,서울,126.9281646,37.6106276,서울특별시 은평구 통일로67길 11 해오름시티
전통안마지압원,서울특별시 중구 퇴계로88길 61 (신당동) 3층,02-2238-8085,http://www.anmawon.com/FindShop/Detail?shopId=02-0115,서울,127.0195635,37.5632753,서울특별시 중구 퇴계로88길 61
전통약손안마원,서울특별시 은평구 통일로 833-5 (대조동) 201호,02-389-3897,http://www.anmawon.com/FindShop/Detail?shopId=02-0040,서울,126.9217977,37.6175608,서울특별시 은평구 통일로 833-5
정주지압안마원,서울특별시 양천구 오목로24길 17-1 (신정동 970-13),02-2608-9032,http://www.anmawon.com/FindShop/Detail?shopId=02-0116,서울,126.8525355,37.5227274,서울특별시 양천구 오목로24길 17-1
정지압안마원,서울특별시 관악구 남부순환로 1703 (봉천동 944-14) 2층,02-873-2879,http://www.anmawon.com/FindShop/Detail?shopId=02-0007,서울,126.9395413,37.4836028,서울특별시 관악구 남부순환로 1703
정지압안마원(신당),서울특별시 중구 동호로12길 60 (신당동 370-93),010-5252-2421,http://www.anmawon.com/FindShop/Detail?shopId=02-0117,서울,127.011853,37.5578111,서울특별시 중구 동호로12길 60
정체안마원,서울특별시 관악구 봉천로 493 (봉천동) 3층,02-6408-8868,http://www.anmawon.com/FindShop/Detail?shopId=02-0151,서울,126.9547678,37.4816863,서울특별시 관악구 봉천로 493
정통지압안마원(양천),서울시 양천구 신정동992-1 307호,02-2668-6556,http://www.anmawon.com/FindShop/Detail?shopId=02-0038,서울,126.863005,37.525697,서울특별시 양천구 오목로 232 보성팰리스
조은지압안마원,서울특별시 노원구 동일로180길 37 (공릉동) 2층,070-7717-7575,http://www.anmawon.com/FindShop/Detail?shopId=02-0184,서울,127.0762635,37.6226954,서울특별시 노원구 동일로180길 37 공릉상가
참손길안마원(대치),서울특별시 강남구 테헤란로70길 10 (대치동) 4층,"02-1599-3175, 02-566-3175",http://www.anmawon.com/FindShop/Detail?shopId=02-0143,서울,127.0532078,37.5049976,서울특별시 강남구 테헤란로70길 10 동헌빌딩
참손길안마원(사당),서울특별시 동작구 동작대로 83 (사당동) 4층,02-1600-3175,http://www.anmawon.com/FindShop/Detail?shopId=02-0077,서울,126.9816296,37.4840375,서울특별시 동작구 동작대로 83 헤라피스빌딩
참손길안마원(합정),서울특별시 마포구 성지길 25-11 (합정동) 2층,02-332-3175,http://www.anmawon.com/FindShop/Detail?shopId=02-0144,서울,126.9140408,37.5474274,서울특별시 마포구 성지길 25-11
참손길지압안마원,"서울특별시 영등포구 여의대방로 375 (여의도동) 401,402호",02-785-3175,http://www.anmawon.com/FindShop/Detail?shopId=02-0176,서울,126.9307891,37.5189066,서울특별시 영등포구 여의대방로 375 아일렉스타워
청량리명안마원,서울시 동대문구 왕산로228 청아빌딩 2층,010-4290-2505 02-961-8100,http://www.anmawon.com/FindShop/Detail?shopId=02-0092,서울,127.0477725,37.5818277,서울특별시 동대문구 왕산로 228
청솔지압안마원,"서울특별시 은평구 은평로13길 5-14 (응암동 85-24, 삼부하이빌) 402호",02-546-8557,http://www.anmawon.com/FindShop/Detail?shopId=02-0046,서울,126.9249126,37.6017019,서울특별시 은평구 은평로13길 5-14 삼부하이빌
체형밸런스안마원,서울시 서초구 서초동 1659-13,02-3446-2808,http://www.anmawon.com/FindShop/Detail?shopId=02-0167,서울,127.015957,37.4931845,서울특별시 서초구 서초대로54길 24
춘강안마원,"서울특별시 서초구 효령로21길 10 (방배동, 자이빌리지) 101호",02-3471-7734,http://www.anmawon.com/FindShop/Detail?shopId=02-0029,서울,126.9928304,37.4806613,서울특별시 서초구 효령로21길 10 자이빌리지
케이지압안마원,서울특별시 강남구 학동로42길 73 (논현동) 2층,02-549-1478,http://www.anmawon.com/FindShop/Detail?shopId=02-0182,서울,127.0377899,37.5109809,서울특별시 강남구 학동로42길 73
클린3호점안마원,서울시 서초구 양재동 6-36,02-585-3133,http://www.anmawon.com/FindShop/Detail?shopId=02-0173,서울,127.0410968,37.4818478,서울특별시 서초구 바우뫼로41길 30 양재테크노3차아파트
