지역,사업장명,주소,전화번호,링크,x,y,NAVER_addr
경남,마산물리 지압시술원,경남 창원시 마산합포구 월남동5가4-3,055)244-2028,/FindShop/Detail?shopId=055-0007,128.5594209,35.1811181,경상남도 창원시 마산합포구 신마산시장길 14 평강빌딩
경남,마이더스 안마원,창원시 의창구 팔용동 124-2 3층,055)294-2080,/FindShop/Detail?shopId=055-0024,128.6160642,35.254951,경상남도 창원시 의창구 반계로 97 창대빌딩
경남,명인 안마센터,경남 창원시 성산구  원이대로 393번길25 4층,055)273-2089,/FindShop/Detail?shopId=055-0029,128.6625597,35.2399604,경상남도 창원시 성산구 원이대로393번길 25 케이프타운
경남,무병장수안마원,경남 함안군 가야읍 말산리58-113전원상가 7호,055-582-7006,/FindShop/Detail?shopId=055-0065,128.4091191,35.2773864,경상남도 함안군 가야읍 가야10길 13 전원아파트
경남,밀양안마 원,경남 밀양시 북성로 22 4층,055)351-2056,/FindShop/Detail?shopId=055-0018,128.7452403,35.4983421,경상남도 밀양시 북성로 22
경남,바른몸약손안마원,경남 통영시 광도면 죽림리 1580-402층 202호,055-642-2002,/FindShop/Detail?shopId=055-0066,128.4212105,34.8794066,경상남도 통영시 광도면 죽림2로 80 월드셀프세차장
경남,바른몸약손안마원(밀양),경남 밀양시 내이동  1202-1 1층,055-355-3308,/FindShop/Detail?shopId=055-0084,128.7440088,35.4971435,경상남도 밀양시 내이2길 8
경남,바른안마원,창원시 성산구 상남로 71 코아상가 4층,055-266-8295,/FindShop/Detail?shopId=055-0050,128.6795415,35.2204425,경상남도 창원시 성산구 상남로 71 창원코아상가
경남,백선생지압안마원,경남 산청군 신안면 하정리 724-262층,055-973-3380,/FindShop/Detail?shopId=055-0067,127.9715671,35.3027905,
경남,백선생지압안마원,경남 진주시 신안동 33-16한주파크맨션 정문,010-4940-3308,/FindShop/Detail?shopId=055-0068,128.0726015,35.1812914,경상남도 진주시 남강로 479 한주파크맨션
경남,백세건강 지압원,김해시 서상동 157-2 159번지 내 2층,010-9286-7416,/FindShop/Detail?shopId=055-0025,128.8803805,35.2345441,경상남도 김해시 분성로317번길 13-1
경남,백세안마원,창원시 성산구 신월로 8,055-283-2220,/FindShop/Detail?shopId=055-0045,128.6898129,35.2305149,경상남도 창원시 성산구 신월로 8
경남,백양지압원,경상남도 김해시 삼안로 228 (삼방동),055-326-7798,/FindShop/Detail?shopId=055-0069,128.9110661,35.2484425,경상남도 김해시 삼안로 228 동원아파트 상가10동
경남,보성안마원,김해시 내외중앙로 44  덕산베스트코아 302호,055-905-8080,/FindShop/Detail?shopId=055-0070,128.86689,35.2338863,경상남도 김해시 내외중앙로 44
경남,비봉안마원,진주시 북장대로 63번길21 아르피오빌 201호,010-2324-0850,/FindShop/Detail?shopId=055-0071,128.0710695,35.1950137,경상남도 진주시 북장대로63번길 21 아르피오빌라
경남,사계절건강지압안마원,사천시 벌리2길 7,010-3844-3974,/FindShop/Detail?shopId=055-0047,128.080896,34.9399242,경상남도 사천시 벌리2길 7 어썸초밥
경남,실로암안마지압원,창원시 진해구 용재로 11-1    2층,055-552-8039,/FindShop/Detail?shopId=055-0042,128.8112832,35.1023416,경상남도 창원시 진해구 용재로 11-1
경남,약손건강 안마원,양산시 동면 금오4길 66,055)372-1080,/FindShop/Detail?shopId=055-0016,129.0274564,35.3133355,경상남도 양산시 동면 금오4길 66
경남,약손안마원,경남 합천군 합천읍 옥산로 67 1층,055-931-1817,/FindShop/Detail?shopId=055-0072,128.162482,35.5684877,경상남도 합천군 합천읍 옥산로 67
경남,약손안마원,창원시 의창구 북면 감계로 234,055-252-5859,/FindShop/Detail?shopId=055-0049,128.5839314,35.30173,경상남도 창원시 의창구 북면 감계로 233 창원 감계 힐스테이트 4차
경남,웰빙지압원,경남 김해시 함박로  119번길 18 덕산베스트타운부상가 205호,055)336-4446,/FindShop/Detail?shopId=055-0019,128.867717,35.2336301,경상남도 김해시 함박로119번길 18 덕산아파트상가
경남,유명지압침술원,밀양시 무안면 문화1길 18,055-352-0062,/FindShop/Detail?shopId=055-0073,128.649228,35.4674893,경상남도 밀양시 무안면 문화1길 18
경남,윤안마원,경남 창원시성산구 마디미로 31번길 10새미래빌딩 201호,055)286-6734,/FindShop/Detail?shopId=055-0030,128.6846677,35.2210273,경상남도 창원시 성산구 마디미로31번길 10 새미래빌딩
경남,의령지압 시술원,경남 의령군 의령읍 의병로 17길 3-1  102호,055)572-9425,/FindShop/Detail?shopId=055-0015,128.2598197,35.3198176,경상남도 의령군 의령읍 의병로17길 3-1 모던헤어
경남,이곳생명샘지압안마원,양산시 북안남3길 23,055)366-7591,/FindShop/Detail?shopId=055-0057,129.0376645,35.3460222,경상남도 양산시 북안남3길 23
경남,장유힐링지압원,김해시 능동로 7번길 8-23,055-323-7588,/FindShop/Detail?shopId=055-0038,128.795216,35.1969429,경상남도 김해시 능동로7번길 8-23
경남,재생지압침술원,경상남도 밀양시 내이동 1179-1,055-352-3175,/FindShop/Detail?shopId=055-0074,128.7430035,35.4997293,경상남도 밀양시 터미널3길 13
경남,전통안마지압센터,경남 창원시 마산회원구 양덕동151-28  201호,253-5569,/FindShop/Detail?shopId=055-0003,128.5867847,35.2214272,경상남도 창원시 마산회원구 삼호로 36
경남,정선생안마지압원,김해시 번화1로 68번길 7 장안프라자 204호,010-7668-2379,/FindShop/Detail?shopId=055-0044,128.8007019,35.1939039,경상남도 김해시 번화1로68번길 7 장안플라자
경남,정유섬지압원,양산시 양주3길 11-10,055-382-0444,/FindShop/Detail?shopId=055-0075,129.0327259,35.3407706,경상남도 양산시 양주3길 11-10
경남,정일품 안마센터,창원시 마산합포구 오동서17길 10-16,055)221-7577,/FindShop/Detail?shopId=055-0027,128.5738044,35.2101447,경상남도 창원시 마산합포구 오동서17길 10-16
경남,제일안마센터,창원시 마산회원구 양덕로 193 제일빌딩 7층,055-291-7731,/FindShop/Detail?shopId=055-0040,128.5797945,35.2339728,경상남도 창원시 마산회원구 양덕로 193 제일빌딩
경남,주원전통 안마원,경남 양산시 삼호동부로 39,010-4225-1444,/FindShop/Detail?shopId=051-0073,129.1676931,35.4079608,경상남도 양산시 삼호동부로 39
경남,진주성안마원,진주시 북장대로 59번길 16,010-9748-0846,/FindShop/Detail?shopId=055-0056,128.0717878,35.1950102,경상남도 진주시 북장대로59번길 16
경남,진주지압 안마원,경남 진주시 돗골로  94번길 6(상평동),055)759-4385,/FindShop/Detail?shopId=055-0028,128.1130579,35.1764386,경상남도 진주시 돗골로94번길 6
경남,진해지압원,창원시 성산구 외동반림로 74번길 33,055-289-9098,/FindShop/Detail?shopId=055-0076,128.6763798,35.2247642,경상남도 창원시 성산구 외동반림로74번길 33
경남,참좋은지압안마센터,통영시 새터길 18,055-646-9981,/FindShop/Detail?shopId=055-0048,128.4181154,34.8408719,경상남도 통영시 새터길 18 용정크럽
경남,참편안안마원,진주시 의곡길3 1층,055-746-1475,/FindShop/Detail?shopId=055-0077,128.082461,35.1976719,경상남도 진주시 의곡길 3
경남,창원안마 센터,경남 창원시 의창구  도계로 102  208-2,055)277-2281,/FindShop/Detail?shopId=055-0036,128.6403112,35.2559253,경상남도 창원시 의창구 도계로 102 대남상가아파트
경남,최용석안마지압원,합천군 합천읍 중앙로 33-32,055-934-0470,/FindShop/Detail?shopId=055-0059,128.1576971,35.5631639,경상남도 합천군 합천읍 중앙로 33-32
경남,최용석지압안마원,합천군 합천읍 중앙로 33-32,010-3801-0470,/FindShop/Detail?shopId=055-0058,128.1576971,35.5631639,경상남도 합천군 합천읍 중앙로 33-32
경남,통영지압 안마원,통영시 당동길4,055)648-8771,/FindShop/Detail?shopId=055-0034,128.4092982,34.8367806,경상남도 통영시 당동길 4
경남,팔팔안마원,창원시 의창구 팔용로 420 유토피아상가 301호,055-298-5882,/FindShop/Detail?shopId=055-0078,128.6124423,35.2542048,경상남도 창원시 의창구 팔용로 420 유토피아상가
경남,편강안마센터,경상남도 창원시 성산구 상남로 246 (2층),266-2577,/FindShop/Detail?shopId=055-0052,128.6911841,35.2329951,경상남도 창원시 성산구 상남로 246
경남,편한몸 안마원,경남 창원시 의창구  봉곡동 37-3  청마빌딩 403호,055)277-7580,/FindShop/Detail?shopId=055-0020,128.6509944,35.2426873,경상남도 창원시 의창구 원이대로 283 청마상가
경남,한국안마센터,경남 고성군 고성읍 중앙로 25번길 76 2층,055-674-7789,/FindShop/Detail?shopId=055-0079,128.324204,34.9775668,경상남도 고성군 고성읍 중앙로25번길 76
경남,한빛 물리 시술원,김해시 호계로 517번길27 BC프라자,055)336-7457,/FindShop/Detail?shopId=055-0022,128.881263,35.2364477,경상남도 김해시 호계로517번길 27
경남,한효 안마센터,경남 창원시 마산회원구 회원동 415-3 한효프라자 5층,055)222-0179,/FindShop/Detail?shopId=055-0009,128.5708941,35.2175378,경상남도 창원시 마산회원구 북성로 118 한효프라자 빌딩
경남,함양안마원,경남 함양군 수동면 수동1길 172,055-963-7757,/FindShop/Detail?shopId=055-0083,127.7853155,35.5217699,경상남도 함양군 수동면 수동1길 172
경남,핸드테크지압원,경남 창원시 마산합포구 동성동154-3번지,"055)606-8585,  010-4905-1470",/FindShop/Detail?shopId=055-0004,128.5765769,35.2052922,경상남도 창원시 마산합포구 남성로 139 새한치과
경남,햇빛안마클리닉,거제시 옥포로 250,055-687-8563,/FindShop/Detail?shopId=055-0080,128.6900696,34.8969216,경상남도 거제시 옥포로 250 옥현시장
경남,행림 지압원,밀양시 내이동1156-13번지,055)356-0855,/FindShop/Detail?shopId=055-0014,128.7465529,35.4982112,
경남,행복한 안마원,경남 창원시 마산회원구 용마로 126  3층 (전자랜드 3층),055)292-8875,/FindShop/Detail?shopId=055-0021,128.5857644,35.2232596,경상남도 창원시 마산회원구 용마로 126
경남,현안마원,"창원시 의창구 평산로 159번길  9, 2층(서상동 691-3)",055)251-2398,/FindShop/Detail?shopId=055-0037,128.6223497,35.2566523,경상남도 창원시 의창구 평산로159번길 9
경남,홍선생안마원,창녕군 남지읍 동포7길 9 2층,055-521-7585,/FindShop/Detail?shopId=055-0081,128.477311,35.3896661,경상남도 창녕군 남지읍 동포7길 9
경남,화타의 손 안마센터,경남 창원시 마산회원구 합성옛길 271 1층,"055)255-3525, 010-9975-3355",/FindShop/Detail?shopId=055-0005,128.5874534,35.2428688,경상남도 창원시 마산회원구 합성옛길 271
전남,가가,전남 목포시 상동812-8 2층,061-281-9875,/FindShop/Detail?shopId=061-0009,126.4176234,34.8073707,전라남도 목포시 하당로 189
전남,대운,전남 목포시 산정동1271-8,061-980-7774,/FindShop/Detail?shopId=061-0011,126.3967257,34.7951586,전라남도 목포시 동명로86번길 7
전남,동명물리치료원,전남 해남군 삼산면 원진리743,061-534-7470,/FindShop/Detail?shopId=061-0005,126.5497695,34.5185493,전라남도 해남군 삼산면 시등안길 37 동명안마시술원
전남,동인방지압원,전남 목포시 상동794,061-282-0366,/FindShop/Detail?shopId=061-0002,126.4206946,34.8090496,전라남도 목포시 하당로221번길 4
전남,명성안마지압원,전남 순천시 인제동29-74,061-744-3275,/FindShop/Detail?shopId=061-0013,127.4883989,34.9443598,전라남도 순천시 하인제길 3-1 뜨레비앙학원
전남,목포보건안마센터,전남 목포시 석현동815-77 세븐에이치타워 4층,061-801-6333,/FindShop/Detail?shopId=061-0016,126.4218066,34.821829,전라남도 목포시 영산로 633 힐링타워
전남,목포시각안마원,전남 목포시 용당동1103-20 2층,061-981-1000,/FindShop/Detail?shopId=061-0007,126.3998674,34.8053475,전라남도 목포시 영산로 312-3
전남,베스트,전남 광양시 중동1321-14 2층,061-794-8515,/FindShop/Detail?shopId=061-0015,127.6975671,34.9439136,전라남도 광양시 행정3길 30
전남,사랑의약손,전남 목포시 옥암동1041-9 한신인빌리지 101호,061-285-1175,/FindShop/Detail?shopId=061-0010,126.4365454,34.8038747,전라남도 목포시 복산길 16 한신힐빌리지
전남,성산(목포),전남 목포시 상동753-5,061-277-7980,/FindShop/Detail?shopId=061-0004,126.4164498,34.8132254,전라남도 목포시 상리로15번길 3
전남,약손물리,전남 해남군 해남읍 평동리173-3,061-533-4660,/FindShop/Detail?shopId=061-0012,126.6011852,34.5673852,전라남도 해남군 해남읍 홍교로 96 약손경락안마지압원
전남,약손물리지압원,전남 순천시 조례동1246-3,061-724-2272,/FindShop/Detail?shopId=061-0001,127.5158675,34.9517976,전라남도 순천시 충효로 143
전남,진도,전남 진도군 진도읍 쌍정리167,061-544-7199,/FindShop/Detail?shopId=061-0014,126.2683672,34.4775206,전라남도 진도군 진도읍 남산로 130-48
전남,클린안마센터 전남1호점,전남 목포시 삼향천로91번길 16-12층,061-284-7763,/FindShop/Detail?shopId=061-0008,126.4294974,34.807562,전라남도 목포시 삼향천로91번길 16
전남,한빛,전남 목포시 산정동1373-1 2층,061-243-0461,/FindShop/Detail?shopId=061-0003,126.4002924,34.7879535,전라남도 목포시 삼학로145번길 8
광주,가나성일휴보건안마원,"광주광역시 서구 상무대로 894, 모아미래도스카이뷰 210호",062-372-2544,/FindShop/Detail?shopId=062-0015,126.859766,35.150305,광주광역시 서구 상무대로 894
광주,가든안마지압원,"광주광역시 남구 대남대로 274-1, 2층",062-651-7474,/FindShop/Detail?shopId=062-0007,126.8972304,35.1371958,광주광역시 남구 대남대로 274-1 가든안마지압원
광주,건강드림안마센터,"광주광역시 서구 화운로156번길 26-1, 4층",062-449-7005,/FindShop/Detail?shopId=062-0027,126.879491,35.153062,광주광역시 서구 화운로156번길 26-1
광주,건강안마센터 효자손,"광주광역시 서구 풍금로 171, 평화빌딩 5층",062-651-2020,/FindShop/Detail?shopId=062-0025,126.8592439,35.1310475,광주광역시 서구 풍금로 171 평화빌딩
광주,건강지압센터 손수,"광주광역시 서구 상무중앙로 28번길 4, 세진빌딩 5층",062-383-0705,/FindShop/Detail?shopId=062-0021,126.8489171,35.1491338,광주광역시 서구 상무중앙로28번길 4 세진빌딩
광주,건강지압센터 참손,"광주광역시 광산구 첨단중앙로68번길 99, 첨단3-5차 호반리젠시빌 상가동 213-3호",062-972-7579,/FindShop/Detail?shopId=062-0044,126.8485211,35.2123767,광주광역시 광산구 첨단중앙로68번길 99 호반리젠시빌
광주,건강지압안마원 손길,"광주광역시 광산구 첨단강변로 95, 302호",062-971-9975,/FindShop/Detail?shopId=062-0042,126.852463,35.2151964,광주광역시 광산구 첨단강변로 95
광주,구구팔팔안마지압원,"광주광역시 동구 중앙로 196번길 19, 3층",062-222-9898,/FindShop/Detail?shopId=062-0032,126.9177378,35.1496001,광주광역시 동구 중앙로196번길 19
광주,구암보건안마센터,"광주광역시 동구 의재로96번길 26-1, 1층",010-3119-0074,/FindShop/Detail?shopId=062-0047,126.9391576,35.1303694,광주광역시 동구 의재로96번길 26-1
광주,국가대표 안마지압원2,"광주광역시 동구 필문대로 212, 1층",062-522-8575,/FindShop/Detail?shopId=062-0045,126.9305327,35.1520664,광주광역시 동구 필문대로 212
광주,국가대표안마지압원,"광주광역시 북구 북문대로 29, 2층",062-522-8575,/FindShop/Detail?shopId=062-0024,126.881969,35.174502,광주광역시 북구 북문대로 29
광주,기혈경락지압원,광주광역시 북구 두암동,,/FindShop/Detail?shopId=062-0004,126.92895,35.171035,광주광역시 북구 두암동
광주,도담 손안마원,"광주광역시 서구 풍암순환로 183,우미광장상가 117동 215호",062-651-1530,/FindShop/Detail?shopId=062-0028,126.8812499,35.1268362,광주광역시 서구 풍암순환로 183 우미광장아파트
광주,드림도수안마원,"광주광역시 광산구 첨단중앙로170번길 12, 3층",010-8141-5127,/FindShop/Detail?shopId=062-0050,126.8424171,35.2205213,광주광역시 광산구 첨단중앙로170번길 12
광주,땡큐안마지압원,"광주광역시 서구 상무평화로 62, 라인동산아파트 상가1동 208호",010-4699-7935,/FindShop/Detail?shopId=062-0048,126.8455414,35.1478148,광주광역시 서구 상무평화로 62 라인동산아파트
광주,려수 참술원,"광주광역시 남구 중앙로 94 , 2층",010-2009-7975,/FindShop/Detail?shopId=062-0001,126.9081702,35.1441666,광주광역시 남구 중앙로 94 예인디자인
광주,미건약손지압센터,"광주광역시 서구 하남대로 700,302호",062-528-7575,/FindShop/Detail?shopId=062-0031,126.8692021,35.171437,광주광역시 서구 하남대로 700 대영빌딩
광주,바른손건강마사지안마원,"광주광역시 서구 시청로56번길 8,401호",062-383-1525,/FindShop/Detail?shopId=062-0012,126.8527226,35.1532763,광주광역시 서구 시청로56번길 8 세븐오피스텔
광주,바른체형수기센터,"광주광역시 남구 봉선1로 48, 1층",010-8970-7515,/FindShop/Detail?shopId=062-0011,126.910465,35.127773,광주광역시 남구 봉선1로 48 양영어린이집
광주,백선생약손안마원,"광주광역시 서구 상무공원로 114, 해광한신아파트 제상가동 204호",010-8937-9395,/FindShop/Detail?shopId=062-0018,126.8439504,35.1543957,광주광역시 서구 상무공원로 114 해광한신아파트
광주,보건안마센터,"광주광역시 남구 효우로 87, 5층",062-682-5996,/FindShop/Detail?shopId=062-0036,126.9045735,35.10549,광주광역시 남구 효우로 87
광주,성심안마원,"광주광역시 남구 회재로 1270, 재아빌딩 3층",062-653-5674,/FindShop/Detail?shopId=062-0022,126.8995794,35.1347583,광주광역시 남구 회재로 1270 현대간호학원
광주,송정보건안마원,"광주광역시 광산구 광산로30번길 67, 1층",062-942-0086,/FindShop/Detail?shopId=062-0037,126.7979708,35.1371412,광주광역시 광산구 광산로30번길 67
광주,안마수기치유센터,"광주 서구 월드컵4강로 191, 1층",062-373-7775,/FindShop/Detail?shopId=062-0041,126.8692502,35.1532393,광주광역시 서구 월드컵4강로 191
광주,오행지압안마원,"광주광역시 서구 운천로114번길 5, 1층",062-224-7559,/FindShop/Detail?shopId=062-0002,126.8585334,35.1429807,광주광역시 서구 운천로114번길 5
광주,우리경락지압원,"광주광역시 북구 양일로305번길 11-1, 대림상가 206호",010-2614-9435,/FindShop/Detail?shopId=062-0046,126.8965528,35.2036641,광주광역시 북구 양일로305번길 11-1 대림아파트
광주,운화경락지압원,"광주광역시 광산구 사암로92번길 55, 1층",062-944-7412,/FindShop/Detail?shopId=062-0006,126.8103164,35.1525685,광주광역시 광산구 사암로92번길 55
광주,임마누엘경락지압원,"광주광역시 북구 서하로 362, 2층",062-262-7559,/FindShop/Detail?shopId=062-0003,126.9198717,35.1862596,광주광역시 북구 서하로 362
광주,자연미건강약손,"광주광역시 북구 설죽로 306 , 2층",062-267-8963,/FindShop/Detail?shopId=062-0013,126.8985704,35.1868181,광주광역시 북구 설죽로 306
광주,자연재생힐링원,"광주광역시 북구 하백로6번길 18, 1층",080-066-0114,/FindShop/Detail?shopId=062-0039,126.8924302,35.1879191,광주광역시 북구 하백로6번길 18
광주,정성약손지압원,"광주광역시 서구 화정로253번길 36, 2층",062-366-6588,/FindShop/Detail?shopId=062-0034,126.8821855,35.1501041,광주광역시 서구 화정로253번길 36
광주,진명지압원,"광주광역시 북구 부남길15번길 28, 1층",,/FindShop/Detail?shopId=062-0014,126.9261623,35.1884739,광주광역시 북구 부남길15번길 28
광주,진지압안마원,"광주광역시 광산구 광산로 9, 2층",010-2601-3346,/FindShop/Detail?shopId=062-0038,126.7930524,35.1378014,광주광역시 광산구 광산로 9
광주,참 시원안마원,"광주시 광산구 하남대로 153, 2층",062-372-5808,/FindShop/Detail?shopId=062-0029,126.810428,35.1802636,광주광역시 광산구 하남대로 153
광주,천주교광주대교구시각장애인선교회 안마원,"광주광역시 북구 자산로 89-1, 3층",062-527-6004,/FindShop/Detail?shopId=062-0049,126.901387,35.1671036,광주광역시 북구 자산로 89-1 천주교광주대교시각장애인선교회
광주,평강안마지압원,"광주광역시 북구 자동차로47번길 36, 1층",062-527-6664,/FindShop/Detail?shopId=062-0043,126.8993986,35.1637808,광주광역시 북구 자동차로47번길 36
광주,한국보건안마센터,"광주광역시 동구 의재로 13-5, 1층",062-227-7515,/FindShop/Detail?shopId=062-0016,126.9290904,35.1333621,광주광역시 동구 의재로 13-5
광주,해든손지압원,"광주광역시 광산구 임방울대로 334, 노블메디컬센터 8층",062-954-4040,/FindShop/Detail?shopId=062-0026,126.82416,35.1897833,광주광역시 광산구 임방울대로 334
광주,홀리스틱 건강지압원,"광주광역시 광산구 장신로147번길 6, 수완제일프라자 302호",062-954-2250,/FindShop/Detail?shopId=062-0033,126.8264903,35.191395,광주광역시 광산구 장신로147번길 6
광주,회복지압원,"광주광역시 북구 필문대로 95-1, 2층",062-465-6675,/FindShop/Detail?shopId=062-0005,126.9297773,35.1619111,광주광역시 북구 필문대로 95-1
광주,힐링안마수기센터,"광주광역시 서구 치평로 116, 월계수타운 304호",062-382-8875,/FindShop/Detail?shopId=062-0030,126.8476586,35.1576683,광주광역시 서구 치평로 116 월계수타운
광주,ok안마지압원,"광주광역시 광산구 사암로 286, 2층",062-456-7575,/FindShop/Detail?shopId=062-0023,126.8093112,35.1698072,광주광역시 광산구 사암로 286
전북,건강,"전북 익산시 신동로 12-1, 1층",010-4187-9656,/FindShop/Detail?shopId=063-0026,126.9540264,35.958105,전라북도 익산시 신동로 12-1 피자캣
전북,건강사랑 안마사랑,전북 익산시 남중동 352-52,063-854-0195,/FindShop/Detail?shopId=063-0016,126.9554641,35.9508444,전라북도 익산시 선화로33길 60
전북,건강지압,전북 완주군 동학로 19(삼계리),063-291-7525,/FindShop/Detail?shopId=063-0024,127.0747096,35.9094931,전라북도 완주군 삼례읍 동학로 19
전북,건강회생,전북 군산시 나운로4 213-214호,063-445-1332,/FindShop/Detail?shopId=063-0035,126.7053828,35.9701423,전라북도 군산시 나운로 4 군산현대코아백화점
전북,건지약손,전북 전주시 덕진구 붓내3길 40 3층,063-241-6678,/FindShop/Detail?shopId=063-0029,127.1255648,35.8665352,전라북도 전주시 덕진구 붓내3길 40
전북,김제시민안마원,전북 김제시 요촌동117-12,063-546-8275,/FindShop/Detail?shopId=063-0034,126.8903311,35.7990889,전라북도 김제시 화동길 47
전북,두드림,전북 익산시 신동781-13 신동 동사무소옆,010-8896-5545,/FindShop/Detail?shopId=063-0001,126.961501,35.9599986,전라북도 익산시 동서로5길 129 삼우약국
전북,명성,전북 전주시 완산구 평화18길 21-7,063-715-1106,/FindShop/Detail?shopId=063-0036,127.1342753,35.7943528,전라북도 전주시 완산구 평화18길 21-7
전북,백경지압안마원,전북 군산시 수송동810-3번지 효원월드타워 204호,010-4650-8432,/FindShop/Detail?shopId=063-0005,126.7150945,35.9648393,전라북도 군산시 월명로 233 효원월드타워
전북,새아침안마원,전북 전주시 완산구 감나무로 62-6,063-255-0058,/FindShop/Detail?shopId=063-0012,127.1194593,35.8317565,전라북도 전주시 완산구 감나무로 62-6
전북,서도,전북 전주시 완산구 용머리로 38 602호,010-2545-1821,/FindShop/Detail?shopId=063-0028,127.1144887,35.8058754,전라북도 전주시 완산구 용머리로 38
전북,약손,전북 전주시 덕진구 인후동2가 1526-7,063-244-0003,/FindShop/Detail?shopId=063-0014,127.1455776,35.841078,전라북도 전주시 덕진구 견훤왕궁로 258
전북,약손보건,전북 남원시 금동로 15-6,010-9990-7575,/FindShop/Detail?shopId=063-0037,127.3725762,35.4001123,전라북도 남원시 금동로 15-6
전북,유주지압,전북 전주시 덕진구 송천동 1가 824-1,063-241-1425,/FindShop/Detail?shopId=063-0017,127.1160717,35.8651499,전라북도 전주시 덕진구 두간9길 3
전북,으뜸(김이태),전북 익산시 인북로 46-1,010-3658-5870,/FindShop/Detail?shopId=063-0033,126.9511015,35.9333903,전라북도 익산시 인북로 46-1 호산나주단
전북,장수,전북 익산시 남중동138번지,063-832-9898,/FindShop/Detail?shopId=063-0009,126.9550314,35.9412569,전라북도 익산시 인북로24길 2 게임박스피씨방
전북,정읍시민,전북 정읍시 중앙로 49 2층 212호(정읍연지연무예다음주상복함 제판매시설동),063-536-4339,/FindShop/Detail?shopId=063-0038,126.8472189,35.5722771,전라북도 정읍시 중앙로 49 정읍연지영무예다음주상복합
전북,제일경락안마원,전북 군산시 나운동805-1 811호,063-466-9980,/FindShop/Detail?shopId=063-0013,126.6930537,35.9635272,전라북도 군산시 대학로 342 동아26빌딩
전북,최&박안마원,전북 완주군 봉동읍 장기리1129-22,063-261-1275,/FindShop/Detail?shopId=063-0010,127.1681459,35.9378322,전라북도 완주군 봉동읍 봉동로 143
전북,포도나무안마원,전북 전주시 완산구 장승배기로 145상가동 15호,063-237-3855,/FindShop/Detail?shopId=063-0011,127.1287541,35.7954663,전라북도 전주시 완산구 장승배기로 145 광진궁전아파트
전북,행복,전북 군산시 팔마로 77,010-6600-9766,/FindShop/Detail?shopId=063-0025,126.709598,35.9739564,전라북도 군산시 팔마로 77
전북,호산나,전북 전주시 덕진구 안덕원로 252,063-243-7582,/FindShop/Detail?shopId=063-0019,127.1545521,35.8363217,전라북도 전주시 덕진구 안덕원로 252 대영빌딩
전북,효자약손,전북 전주시 완산구 서원로 228 301호,063-223-2662/010-3100-5221,/FindShop/Detail?shopId=063-0032,127.1193126,35.8123185,전라북도 전주시 완산구 서원로 228
제주,24시 안마원,제주 제주시 서광로20길 7,723-5339,/FindShop/Detail?shopId=064-0012,126.5221473,33.4988322,제주특별자치도 제주시 서광로20길 7
제주,39.27 만나 지압원,제주시 서광로 230 (2층),755-3927,/FindShop/Detail?shopId=064-0008,126.5210121,33.4995946,제주특별자치도 제주시 서광로 230
제주,건강제주안마 지압원,제주시 선덕로 18  진일빌딩 (5층),744-9633,/FindShop/Detail?shopId=064-0014,126.4984492,33.485427,제주특별자치도 제주시 선덕로 18 진일빌딩
제주,나이스 안마원,제주시 중앙로284 (2층),725-6226,/FindShop/Detail?shopId=064-0011,126.5329938,33.4950569,제주특별자치도 제주시 중앙로 284
제주,라파지압원,제주시 서사로 165-1 (2층),722-6180,/FindShop/Detail?shopId=064-0015,126.5199645,33.4974684,제주특별자치도 제주시 서사로 165-1
제주,명진지압원,제주 제주시 수덕9길 45,744-7506,/FindShop/Detail?shopId=064-0005,126.4735144,33.4852981,제주특별자치도 제주시 수덕9길 45
제주,바른자세고정안마원,서귀포시 태평로 520 2층,064-732-5115 010-7236-7582,/FindShop/Detail?shopId=064-0019,126.5729776,33.2508691,제주특별자치도 서귀포시 태평로 520
제주,샹그릴라 안마원,서귀포시 중문관광로154-17,738-8339,/FindShop/Detail?shopId=064-0010,126.4155991,33.2450404,제주특별자치도 서귀포시 중문관광로 154-17 퍼시픽랜드
제주,서귀안마원,서귀포시 중산간서로688번길 6,738-1461,/FindShop/Detail?shopId=064-0001,126.4421579,33.2637038,제주특별자치도 서귀포시 중산간서로688번길 6
제주,수풀림지압원,제주시 인다4길 41  채연하우스 상가 101호,010-9886- 0673,/FindShop/Detail?shopId=064-0018,126.5489484,33.4707238,제주특별자치도 제주시 인다4길 41 채연하우스
제주,쉼팡 마사지 지압원,서귀포시 중앙로62번길 5 (3층),762-5997,/FindShop/Detail?shopId=064-0009,126.561944,33.2502612,제주특별자치도 서귀포시 중앙로62번길 5 문경빌딩
제주,신제주지압원,제주시 삼무로 74 (2층),749-7575,/FindShop/Detail?shopId=064-0013,126.4944503,33.4895793,제주특별자치도 제주시 삼무로 74
제주,에이스안마원,제주시 삼무로 19   신동부삼무하이빌 207호,747-9675,/FindShop/Detail?shopId=064-0007,126.488775,33.4901346,제주특별자치도 제주시 삼무로 19 신동부 삼무하이빌
제주,제주안마원,제주시 연동4길12,747-8833,/FindShop/Detail?shopId=064-0003,126.4876745,33.4849719,제주특별자치도 제주시 연동4길 12
제주,해비침지압원,제주시 신광로4길 36-1  태아빌 (2층),746-0078,/FindShop/Detail?shopId=064-0006,126.4861893,33.4890901,제주특별자치도 제주시 신광로4길 36-1 태아빌
